CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
HYNDAI,IONIQ5,WHI,2023,2
HYNDAI,IONIQ6,BLK,2023,1
HYNDAI,IONIQ6,BLU,2023,1
HYNDAI,IONIQ6,GRN,2023,1
HYNDAI,IONIQ6,GRY,2023,4
HYNDAI,IONIQ6,WHI,2023,2
HYNDAI,KONA  ,BLK,2023,30
HYNDAI,KONA  ,BLU,2022,2
HYNDAI,KONA  ,BLU,2023,7
HYNDAI,KONA  ,GLD,2023,1
HYNDAI,KONA  ,GRY,2023,93
HYNDAI,KONA  ,OGE,2023,1
HYNDAI,KONA  ,RED,2023,15
HYNDAI,KONA  ,WHI,2022,2
HYNDAI,KONA  ,WHI,2023,162
HYNDAI,KONA A,WHI,2023,1
HYNDAI,KONA E,GRY,2023,1
HYNDAI,KONA E,RED,2023,1
HYNDAI,KONA E,WHI,2023,5
HYNDAI,KONA H,WHI,2023,2
HYNDAI,KONA N,BLK,2023,1
HYNDAI,KONA N,BLU,2022,1
HYNDAI,KONA N,BLU,2023,3
HYNDAI,KONA N,GRY,2023,1
HYNDAI,KONA N,WHI,2023,1
HYNDAI,KONA P,GRY,2023,1
HYNDAI,MIGHTY,WHI,2023,1
HYNDAI,PALISA,BLK,2023,29
HYNDAI,PALISA,BLU,2023,37
HYNDAI,PALISA,BRN,2023,4
HYNDAI,PALISA,GRN,2023,11
HYNDAI,PALISA,GRY,2022,2
HYNDAI,PALISA,GRY,2023,22
HYNDAI,PALISA,MRN,2023,1
HYNDAI,PALISA,RED,2023,3
HYNDAI,PALISA,SIL,2023,7
HYNDAI,PALISA,WHI,2022,2
HYNDAI,PALISA,WHI,2023,38
HYNDAI,PANTEC,WHI,2023,1
HYNDAI,PD I30,WHI,2023,2
HYNDAI,SANTA ,BLK,2023,23
HYNDAI,SANTA ,BLU,2022,1
HYNDAI,SANTA ,BLU,2023,47
HYNDAI,SANTA ,BRN,2023,2
HYNDAI,SANTA ,CRM,2023,1
HYNDAI,SANTA ,GRN,2023,7
HYNDAI,SANTA ,GRY,2022,1
HYNDAI,SANTA ,GRY,2023,25
HYNDAI,SANTA ,SIL,2022,1
HYNDAI,SANTA ,SIL,2023,32
HYNDAI,SANTA ,WHI,2023,95
HYNDAI,SONATA,BLK,2023,3
HYNDAI,SONATA,GRY,2023,3
HYNDAI,SONATA,WHI,2023,3
HYNDAI,STARIA,BLK,2023,2
HYNDAI,STARIA,BLU,2023,3
HYNDAI,STARIA,CRM,2023,1
HYNDAI,STARIA,GRY,2023,2
HYNDAI,STARIA,SIL,2023,5
HYNDAI,STARIA,WHI,2022,1
HYNDAI,STARIA,WHI,2023,49
HYNDAI,TUCSON,BLK,2023,32
HYNDAI,TUCSON,BLU,2023,14
HYNDAI,TUCSON,BRZ,2023,1
HYNDAI,TUCSON,CRM,2023,3
HYNDAI,TUCSON,GRY,2023,89
HYNDAI,TUCSON,RED,2023,18
HYNDAI,TUCSON,SIL,2023,22
HYNDAI,TUCSON,WHI,2022,1
HYNDAI,TUCSON,WHI,2023,200
HYNDAI,TUSCON,GRY,2023,1
HYNDAI,TUSCON,SIL,2023,1
HYNDAI,TUSCON,WHI,2023,3
HYNDAI,VENUE ,BLK,2023,3
HYNDAI,VENUE ,BLU,2023,37
HYNDAI,VENUE ,GRY,2023,3
HYNDAI,VENUE ,RED,2023,9
HYNDAI,VENUE ,SIL,2023,17
HYNDAI,VENUE ,WHI,2023,85
HYSTER,H16XD6,YLW,2023,1
HYSTER,H25UT ,YLW,2022,1
HYSTER,J2SUT ,YLW,2022,1
INDCON,CAMTRI,BLK,2023,1
INDIAN,BOBBER,RED,2023,1
INDIAN,CHEIF ,BLK,2022,1
INDIAN,CHIEF ,BLK,2023,1
INDIAN,CHIEF ,SIL,2023,1
INDIAN,CHIEFT,RED,2023,1
INDIAN,FTR R ,BLK,2023,1
INDIAN,PURSUI,BLK,2023,1
INDIAN,PURSUI,MRN,2023,1
INDIAN,PURSUI,SIL,2023,1
INDIAN,ROADMA,BLK,2023,1
INDIAN,ROADMA,BRZ,2022,1
INDIAN,SCOUT ,BLK,2022,3
INDIAN,SCOUT ,BLK,2023,5
INDIAN,SCOUT ,BLU,2022,2
INDIAN,SCOUT ,GRN,2022,3
INDIAN,SCOUT ,MRN,2022,1
INDIAN,SCOUT ,RED,2022,2
INDIAN,SUPER ,RED,2023,4
INEOS ,GRENAD,CRM,2023,1
ISUZU ,      ,SIL,2023,1
ISUZU ,      ,WHI,2023,1
ISUZU ,D MAX ,BLK,2023,2
ISUZU ,D MAX ,GRY,2023,2
ISUZU ,D MAX ,SIL,2022,1
ISUZU ,D MAX ,SIL,2023,1
ISUZU ,D MAX ,WHI,2022,5
ISUZU ,D MAX ,WHI,2023,3
ISUZU ,DMAX  ,BLK,2023,2
ISUZU ,DMAX  ,BLU,2022,1
ISUZU ,DMAX  ,BLU,2023,1
ISUZU ,DMAX  ,GRY,2023,9
ISUZU ,DMAX  ,OGE,2023,1
ISUZU ,DMAX  ,RED,2023,2
ISUZU ,DMAX  ,SIL,2022,1
ISUZU ,DMAX  ,SIL,2023,6
ISUZU ,DMAX  ,WHI,2022,8
ISUZU ,DMAX  ,WHI,2023,61
ISUZU ,DMAX  ,YLW,2022,2
ISUZU ,D-MAX ,SIL,2023,1
ISUZU ,D-MAX ,WHI,2023,1
ISUZU ,DMAX L,WHI,2023,1
ISUZU ,DMAX S,BLU,2023,1
ISUZU ,DMAX S,SIL,2023,1
ISUZU ,DMAX S,WHI,2023,11
ISUZU ,DMAX X,GRY,2023,1
ISUZU ,DMAX X,WHI,2023,2
ISUZU ,FH FTS,WHI,2022,1
ISUZU ,FH FYH,WHI,2023,1
ISUZU ,FHFRR ,WHI,2022,1
ISUZU ,FRD   ,WHI,2023,1
ISUZU ,FRD 11,WHI,2022,2
ISUZU ,FRD 11,WHI,2023,1
ISUZU ,FRR   ,OGE,2023,1
ISUZU ,FRR   ,WHI,2022,6
ISUZU ,FRR   ,WHI,2023,13
ISUZU ,FRR 10,WHI,2022,1
ISUZU ,FRR 11,WHI,2022,7
ISUZU ,FRR 11,WHI,2023,11
ISUZU ,FRR600,WHI,2022,1
ISUZU ,FSD 14,WHI,2023,1
ISUZU ,FSD140,WHI,2023,1
ISUZU ,FSERIE,WHI,2023,1
ISUZU ,FSR   ,OGE,2023,1
ISUZU ,FSR   ,WHI,2022,5
ISUZU ,FSR   ,WHI,2023,6
ISUZU ,FSR 14,WHI,2022,4
ISUZU ,FSR 14,WHI,2023,2
ISUZU ,FSR850,WHI,2022,1
ISUZU ,FTR   ,WHI,2023,2
ISUZU ,FTR 15,WHI,2023,2
ISUZU ,FVD   ,WHI,2022,1
ISUZU ,FVD   ,WHI,2023,3
ISUZU ,FVD 16,WHI,2022,2
ISUZU ,FVD 16,WHI,2023,1
ISUZU ,FVL   ,WHI,2022,3
ISUZU ,FVL   ,WHI,2023,6
ISUZU ,FVL 24,WHI,2022,1
ISUZU ,FVL 24,WHI,2023,1
ISUZU ,FVL240,WHI,2022,1
ISUZU ,FVL240,WHI,2023,1
ISUZU ,FVR   ,WHI,2023,2
ISUZU ,FVY 24,WHI,2022,1
ISUZU ,FVY 24,WHI,2023,1
ISUZU ,FVY240,WHI,2022,1
ISUZU ,FVY300,WHI,2022,1
ISUZU ,FVZ   ,WHI,2023,3
ISUZU ,FVZ 24,WHI,2022,2
ISUZU ,FVZ 24,WHI,2023,1
ISUZU ,FXD 16,GRN,2022,1
ISUZU ,FXY   ,GRN,2022,2
ISUZU ,FXY   ,WHI,2022,1
ISUZU ,FXY   ,WHI,2023,2
ISUZU ,FXY 24,WHI,2022,1
ISUZU ,FYH   ,WHI,2022,1
ISUZU ,FYH 30,WHI,2022,1
ISUZU ,FYJ 30,WHI,2022,3
ISUZU ,FYJ 30,WHI,2023,2
ISUZU ,FYJ300,WHI,2022,2
ISUZU ,HN NQR,WHI,2023,1
ISUZU ,LSM XR,WHI,2023,1
ISUZU ,LSTMUX,SIL,2023,1
ISUZU ,MU X  ,BLU,2023,1
ISUZU ,MU X  ,GRY,2022,1
ISUZU ,MU X  ,GRY,2023,2
ISUZU ,MU X  ,RED,2023,2
ISUZU ,MUX   ,BLK,2023,3
ISUZU ,MUX   ,BLU,2023,1
ISUZU ,MUX   ,GRY,2023,1
ISUZU ,MUX   ,RED,2023,1
ISUZU ,MUX   ,SIL,2023,7
ISUZU ,MUX   ,WHI,2022,1
ISUZU ,MUX   ,WHI,2023,17
ISUZU ,MU-X  ,GRY,2023,1
ISUZU ,MUX LS,BLU,2023,2
ISUZU ,MUX LS,GRY,2023,2
ISUZU ,MUX LS,RED,2023,1
ISUZU ,MUX LS,SIL,2023,1
ISUZU ,MUX LS,WHI,2023,1
ISUZU ,MVX   ,SIL,2023,1
ISUZU ,NLR   ,WHI,2022,4
ISUZU ,NLR   ,WHI,2023,6
ISUZU ,NLR 45,WHI,2022,3
ISUZU ,NLR 45,WHI,2023,3
ISUZU ,NLR45 ,WHI,2022,1
ISUZU ,NMP 45,WHI,2023,1
ISUZU ,NMR   ,WHI,2022,1
ISUZU ,NMR   ,WHI,2023,1
ISUZU ,NMR 45,WHI,2022,1
ISUZU ,NMR 45,WHI,2023,6
ISUZU ,NMR60 ,WHI,2022,1
ISUZU ,NNR   ,BEI,2023,1
ISUZU ,NNR   ,WHI,2022,16
ISUZU ,NNR   ,WHI,2023,47
ISUZU ,NNR   ,YLW,2022,1
ISUZU ,NNR 45,WHI,2022,18
ISUZU ,NNR 45,WHI,2023,23
ISUZU ,NNR 65,WHI,2022,1
ISUZU ,NNR45 ,WHI,2023,1
ISUZU ,NPR   ,BLK,2023,1
ISUZU ,NPR   ,WHI,2022,5
ISUZU ,NPR   ,WHI,2023,6
ISUZU ,NPR 45,SIL,2023,3
ISUZU ,NPR 45,WHI,2022,2
ISUZU ,NPR 45,WHI,2023,13
ISUZU ,NPR 55,WHI,2022,1
ISUZU ,NPR 65,WHI,2023,1
ISUZU ,NPR 75,WHI,2023,2
ISUZU ,NPR45 ,BRN,2023,1
ISUZU ,NPR45 ,GRY,2023,1
ISUZU ,NPR75 ,WHI,2022,1
ISUZU ,NPS   ,RED,2022,1
ISUZU ,NPS   ,WHI,2022,3
ISUZU ,NPS   ,WHI,2023,1
ISUZU ,NPS 75,WHI,2022,3
ISUZU ,NPS751,RED,2023,1
ISUZU ,NQR   ,WHI,2022,5
ISUZU ,NQR   ,WHI,2023,1
ISUZU ,NQR 87,WHI,2022,2
ISUZU ,NQR 87,WHI,2023,8
ISUZU ,NQRB  ,WHI,2023,1
ISUZU ,TR3022,BLK,2023,1
ISUZU ,XTERRA,GRY,2023,1
ITAL  ,DRAGST,BLK,2022,1
IVECO ,      ,WHI,2023,1
IVECO ,35814,WHI,2023,1
IVECO ,50C   ,WHI,2023,1
IVECO ,50C170,WHI,2022,1
IVECO ,50C18H,WHI,2022,1
IVECO ,50C21 ,WHI,2022,1
IVECO ,50C21 ,WHI,2023,1
IVECO ,DAILY ,WHI,2022,13
IVECO ,DAILY ,WHI,2023,6
IVECO ,DAILY7,WHI,2022,1
IVECO ,EURO  ,RED,2023,2
IVECO ,EURO C,RED,2023,1
IVECO ,EUROCA,RED,2023,3
IVECO ,EUROCA,WHI,2023,2
IVECO ,STRALI,WHI,2022,3
IVECO ,STRALI,WHI,2023,1
IVECO ,SWAY  ,WHI,2023,1
IVECO ,WINNEB,WHI,2022,1
J C B ,      ,YLW,2023,1
J C B ,3CX SI,YLW,2022,1
J C B ,435S  ,YLW,2022,1
J C B ,531,YLW,2023,1
J C B ,531 70,YLW,2022,1
J C B ,531 70,YLW,2023,3
J C B ,532 70,YLW,2022,2
J C B ,53260,YLW,2022,3
J C B ,53270,YLW,2022,2
J C B ,532-70,YLW,2022,1
J C B ,535-95,YLW,2022,1
J C B ,54270,YLW,2022,4
J C B ,8330 F,YLW,2023,1
J C B ,CA35D ,WHI,2023,1
J C B ,CT260 ,YLW,2022,1
J DEER,      ,GRN,2022,2
J DEER,      ,GRN,2023,1
J DEER,1025R ,GRN,2022,1
J DEER,3038E ,GRN,2022,2
J DEER,3038E ,GRN,2023,1
J DEER,325G  ,YLW,2022,1
J DEER,4066R ,GRN,2022,1
J DEER,5055E ,GRN,2022,3
J DEER,5075E ,GRN,2022,3
J DEER,5075E ,GRN,2023,1
J DEER,5076EN,GRN,2022,1
J DEER,5083E ,GRN,2022,1
J DEER,5083E ,GRN,2023,1
J DEER,5095M ,GRN,2022,1
J DEER,6090M ,GRN,2022,2
J DEER,6100M ,GRN,2022,1
J DEER,6100M ,GRN,2023,1
J DEER,6110M ,GRN,2022,3
J DEER,6120M ,GRN,2022,1
J DEER,6125M ,GRN,2022,3
J DEER,6125M ,GRN,2023,1
J DEER,6140M ,GRN,2022,5
J DEER,6140M ,GRN,2023,1
J DEER,6155M ,GRN,2023,1
J DEER,616R  ,GRN,2023,2
J DEER,670GP ,YLW,2023,1
J DEER,6R185 ,GRN,2022,1
J DEER,7R 290,GRN,2023,1
J DEER,7R230 ,GRN,2022,1
J DEER,7R230 ,GRN,2023,1
J DEER,8R 280,GRN,2023,2
J DEER,8R 310,GRN,2023,1
J DEER,8R 340,GRN,2023,1
J DEER,8R 370,GRN,2023,2
J DEER,8R 410,GRN,2023,2
J DEER,8RX410,GRN,2023,1
J DEER,9R 540,GRN,2022,1
J DEER,9R390 ,GRN,2022,1
J DEER,9R540 ,GRN,2023,1
J DEER,9RX 54,GRN,2022,1
J DEER,9RX590,GRN,2023,1
J DEER,HPX615,GRN,2023,1
J DEER,Z997R ,GRN,2022,1
JAGUAR,F PACE,BLU,2023,2
JAGUAR,F PACE,GRY,2023,4
JAGUAR,F PACE,RED,2023,1
JAGUAR,F PACE,SIL,2023,1
JAGUAR,F PACE,WHI,2023,1
JAGUAR,FPACE ,BLK,2023,2
JAGUAR,FPACE ,BLU,2023,2
JAGUAR,FPACE ,GRY,2023,1
JAGUAR,FPACE ,WHI,2023,2
JAGUAR,F-PACE,BLK,2022,1
JAGUAR,XE P30,RED,2023,1
JARRAF,WHEEL ,YLW,2023,1
JEEP  ,COMPAS,BLK,2022,1
JEEP  ,COMPAS,BLK,2023,13
JEEP  ,COMPAS,BLU,2023,4
JEEP  ,COMPAS,GRN,2023,4
JEEP  ,COMPAS,GRY,2022,1
JEEP  ,COMPAS,GRY,2023,11
JEEP  ,COMPAS,RED,2022,1
JEEP  ,COMPAS,SIL,2023,1
JEEP  ,COMPAS,WHI,2023,18
JEEP  ,GLADIA,BLK,2022,3
JEEP  ,GLADIA,BLK,2023,2
JEEP  ,GLADIA,BLU,2022,2
JEEP  ,GLADIA,GRN,2022,1
JEEP  ,GLADIA,GRN,2023,1
JEEP  ,GLADIA,GRY,2022,10
JEEP  ,GLADIA,GRY,2023,3
JEEP  ,GLADIA,RED,2022,1
JEEP  ,GLADIA,SIL,2022,1
JEEP  ,GLADIA,WHI,2022,4
JEEP  ,GRAND ,BLK,2022,4
JEEP  ,GRAND ,BLK,2023,15
JEEP  ,GRAND ,GRY,2023,7
JEEP  ,GRAND ,RED,2023,4
JEEP  ,GRAND ,SIL,2022,2
JEEP  ,GRAND ,SIL,2023,2
JEEP  ,GRAND ,WHI,2022,6
JEEP  ,GRAND ,WHI,2023,11
JEEP  ,GRDCHK,BLK,2023,1
JEEP  ,WRANGL,BLK,2022,1
JEEP  ,WRANGL,BLK,2023,17
JEEP  ,WRANGL,GRN,2022,3
JEEP  ,WRANGL,GRN,2023,3
JEEP  ,WRANGL,GRY,2022,2
JEEP  ,WRANGL,GRY,2023,7
JEEP  ,WRANGL,OGE,2023,1
JEEP  ,WRANGL,PUR,2023,1
JEEP  ,WRANGL,RED,2022,2
JEEP  ,WRANGL,RED,2023,2
JEEP  ,WRANGL,SIL,2023,1
JEEP  ,WRANGL,WHI,2022,1
JEEP  ,WRANGL,WHI,2023,7
JEEP  ,WRANGL,YLW,2023,1
K T M ,1290 S,OGE,2022,1
K T M ,1290AD,OGE,2023,1
K T M ,1290SD,BLK,2023,1
K T M ,150 EX,OGE,2022,1
K T M ,200 DU,BLK,2023,1
K T M ,200 DU,WHI,2022,1
K T M ,250 EX,OGE,2022,1
K T M ,250 SX,OGE,2023,2
K T M ,250EXC,OGE,2022,1
K T M ,300 EX,OGE,2022,5
K T M ,300 EX,OGE,2023,1
K T M ,300 SX,OGE,2023,1
K T M ,300EXC,OGE,2022,7
K T M ,300EXC,OGE,2023,1
K T M ,350 EX,BLU,2022,1
K T M ,350 EX,OGE,2022,3
K T M ,350 XC,OGE,2023,1
K T M ,350EXC,OGE,2022,7
K T M ,390 AD,OGE,2023,2
K T M ,390 DU,BLK,2023,1
K T M ,390ADV,BLU,2022,1
K T M ,390ADV,OGE,2022,1
K T M ,390ADV,OGE,2023,5
K T M ,450 EX,BLU,2022,1
K T M ,450 EX,OGE,2022,1
K T M ,450 EX,OGE,2023,1
K T M ,450 EX,RED,2022,1
K T M ,450EXC,OGE,2022,4
K T M ,450EXC,OGE,2023,1
K T M ,500 EX,OGE,2022,1
K T M ,500EXC,OGE,2022,9
K T M ,500EXC,OGE,2023,1
K T M ,690 EN,OGE,2023,1
K T M ,890 AD,OGE,2022,3
K T M ,890 AD,OGE,2023,1
K T M ,890 AD,WHI,2023,1
K T M ,890ADV,OGE,2023,2
K T M ,DK390 ,BLK,2023,3
K T M ,DK390 ,OGE,2023,2
K T M ,DK390 ,SIL,2022,1
K T M ,DUKE 2,OGE,2022,1
K T M ,RC390 ,OGE,2022,1
K T M ,RC390 ,OGE,2023,1
K T M ,SX450 ,OGE,2022,1
K T M ,SXF350,OGE,2022,1
KAERCH,DELIVE,WHI,2023,1
KAWASA,EN400 ,BLK,2023,1
KAWASA,EN650 ,BLK,2023,2
KAWASA,EN650B,BLK,2023,7
KAWASA,EN650B,GRY,2022,1
KAWASA,EN650B,GRY,2023,3
KAWASA,EN650D,BLK,2023,1
KAWASA,EN650D,GRY,2023,1
KAWASA,ER400D,BLK,2022,1
KAWASA,ER400D,BLK,2023,3
KAWASA,ER400D,GRN,2023,1
KAWASA,ER650F,BLK,2022,1
KAWASA,ER650F,SIL,2023,1
KAWASA,ER650H,BLK,2022,1
KAWASA,ER650L,GRY,2023,1
KAWASA,EX400G,BLK,2023,4
KAWASA,EX400G,GRN,2023,1
KAWASA,EX400G,GRY,2023,3
KAWASA,EX400L,GRY,2023,1
KAWASA,EX650F,BLK,2022,4
KAWASA,EX650F,BLK,2023,1
KAWASA,EX650F,GRN,2022,6
KAWASA,EX650F,GRN,2023,3
KAWASA,EX650F,GRY,2023,1
KAWASA,EX650P,GRN,2022,1
KAWASA,EX650P,GRN,2023,1
KAWASA,KAF400,GRN,2023,1
KAWASA,KAF700,GRN,2023,5
KAWASA,KAF820,GRN,2023,1
KAWASA,KDF100,GRN,2023,1
KAWASA,KL650 ,BLK,2023,1
KAWASA,KL650 ,KHA,2023,2
KAWASA,KLE650,BLK,2022,1
KAWASA,KLE650,GLD,2023,1
KAWASA,KLR650,GRY,2023,9
KAWASA,KLX150,GRN,2022,1
KAWASA,KLX230,GRN,2022,2
KAWASA,KLX230,GRY,2022,1
KAWASA,KLX250,GRN,2023,1
KAWASA,KX    ,GRN,2022,1
KAWASA,MULE  ,GRN,2023,1
KAWASA,NINJA ,GRN,2022,1
KAWASA,NINJA ,GRY,2023,1
KAWASA,NINJA ,RED,2023,1
KAWASA,NINJA6,GRN,2023,1
KAWASA,VULCAN,BLK,2023,1
KAWASA,Z400  ,BLK,2023,1
KAWASA,Z650L ,GRY,2022,1
KAWASA,Z650L ,GRY,2023,1
KAWASA,Z900RS,BLK,2023,1
KAWASA,ZR900 ,BLK,2023,2
KAWASA,ZR900 ,RED,2022,1
KAWASA,ZR900 ,RED,2023,1
KAWASA,ZR900F,BLK,2023,1
KAWASA,ZR900F,GRN,2023,1
KAWASA,ZX636R,GRN,2023,1
KENWTH,K200  ,BLU,2022,1
KENWTH,K200  ,BLU,2023,1
KENWTH,K200  ,GRN,2022,1
KENWTH,K200  ,GRY,2022,1
KENWTH,K200  ,RED,2023,1
KENWTH,K200  ,WHI,2022,4
KENWTH,K200  ,WHI,2023,17
KENWTH,K220  ,WHI,2022,1
KENWTH,T360  ,WHI,2023,1
KENWTH,T360A ,WHI,2022,1
KENWTH,T360A ,WHI,2023,5
KENWTH,T360A ,YLW,2023,1
KENWTH,T410SA,RED,2023,2
KENWTH,T410SA,SIL,2022,1
KENWTH,T410SA,SIL,2023,3
KENWTH,T410SA,WHI,2022,3
KENWTH,T410SA,WHI,2023,3
KENWTH,T610  ,WHI,2023,2
KENWTH,T610SA,BLU,2023,2
KENWTH,T610SA,GRN,2023,5
KENWTH,T610SA,GRY,2023,2
KENWTH,T610SA,RED,2023,1
KENWTH,T610SA,SIL,2023,3
KENWTH,T610SA,WHI,2022,1
KENWTH,T610SA,WHI,2023,7
KENWTH,T659  ,WHI,2023,1
KENWTH,T909  ,BLK,2022,1
KENWTH,T909  ,GRN,2022,1
KENWTH,T909  ,RED,2022,2
KENWTH,T909  ,WHI,2022,1
KENWTH,T909  ,WHI,2023,5
KENWTH,W900 S,WHI,2023,2
KENWTH,W900SA,BLK,2022,1
KENWTH,W900SA,GRN,2023,1
KENWTH,W900SA,MRN,2022,2
KENWTH,W900SA,RED,2022,1
KENWTH,W900SA,RED,2023,2
KENWTH,W900SA,SIL,2022,1
KENWTH,W900SA,WHI,2023,1
KIA   ,BD CER,RED,2023,1
KIA   ,CARNIV,BLK,2023,24
KIA   ,CARNIV,BLU,2023,40
KIA   ,CARNIV,GRY,2022,1
KIA   ,CARNIV,GRY,2023,43
KIA   ,CARNIV,RED,2023,11
KIA   ,CARNIV,SIL,2023,26
KIA   ,CARNIV,WHI,2022,2
KIA   ,CARNIV,WHI,2023,81
KIA   ,CARNVA,WHI,2023,1
KIA   ,CERAT ,GRY,2023,1
KIA   ,CERATO,BLK,2023,16
KIA   ,CERATO,BLU,2023,4
KIA   ,CERATO,GRY,2023,29
KIA   ,CERATO,RED,2023,5
KIA   ,CERATO,SIL,2023,3
KIA   ,CERATO,WHI,2022,1
KIA   ,CERATO,WHI,2023,33
KIA   ,CERRAT,WHI,2023,1
KIA   ,CV EV6,WHI,2023,1
KIA   ,EV6   ,BLU,2023,3
KIA   ,EV6   ,GRY,2023,1
KIA   ,EV6   ,RED,2022,1
KIA   ,EV6   ,RED,2023,1
KIA   ,EV6   ,WHI,2022,2
KIA   ,EV6   ,WHI,2023,1
KIA   ,KA4 CA,BLK,2023,1
KIA   ,KA4 CA,BLU,2023,1
KIA   ,KA4 CA,GRY,2023,1
KIA   ,KA4 CA,WHI,2022,1
KIA   ,KA4 CA,WHI,2023,1
KIA   ,MQ4 SO,WHI,2022,1
KIA   ,MQ4 SO,WHI,2023,2
KIA   ,NIRO  ,BLU,2023,3
KIA   ,NIRO  ,GRN,2023,10
KIA   ,NIRO  ,GRY,2023,5
KIA   ,NIRO  ,WHI,2023,8
KIA   ,NIRO E,GRY,2023,1
KIA   ,NIRO E,WHI,2023,3
KIA   ,NIRO G,GRN,2023,1
KIA   ,NIRO H,GRY,2022,1
KIA   ,NQ5 SP,GRN,2023,1
KIA   ,NQ5 SP,WHI,2023,1
KIA   ,PCIANT,WHI,2023,1
KIA   ,PICANT,BLK,2023,27
KIA   ,PICANT,GRY,2023,52
KIA   ,PICANT,RED,2023,1
KIA   ,PICANT,SIL,2023,17
KIA   ,PICANT,WHI,2023,90
KIA   ,PICANT,YLW,2023,14
KIA   ,R     ,WHI,2023,1
KIA   ,RIO   ,BLK,2023,11
KIA   ,RIO   ,BLU,2023,11
KIA   ,RIO   ,GRY,2023,15
KIA   ,RIO   ,RED,2023,8
KIA   ,RIO   ,SIL,2023,2
KIA   ,RIO   ,WHI,2023,25
KIA   ,RIO   ,YLW,2023,6
KIA   ,RIO GT,RED,2023,2
KIA   ,RIO GT,YLW,2023,1
KIA   ,RIO PE,BLK,2023,1
KIA   ,RIO PE,GRY,2023,1
KIA   ,RIO PE,WHI,2023,1
KIA   ,SELTOS,BLK,2023,17
KIA   ,SELTOS,BLU,2023,24
KIA   ,SELTOS,GRY,2023,44
KIA   ,SELTOS,OGE,2023,15
KIA   ,SELTOS,WHI,2023,40
KIA   ,SONIC ,WHI,2023,1
KIA   ,SORENT,BLK,2022,1
KIA   ,SORENT,BLK,2023,18
KIA   ,SORENT,BLU,2022,2
KIA   ,SORENT,BLU,2023,17
KIA   ,SORENT,GRY,2022,2
KIA   ,SORENT,GRY,2023,25
KIA   ,SORENT,PNK,2023,1
KIA   ,SORENT,SIL,2023,8
KIA   ,SORENT,WHI,2022,2
KIA   ,SORENT,WHI,2023,71
KIA   ,SP2 SE,BLK,2022,1
KIA   ,SP2 SE,BLU,2023,2
KIA   ,SP2 SE,WHI,2023,1
KIA   ,SPORTA,BLK,2023,18
KIA   ,SPORTA,BLU,2022,1
KIA   ,SPORTA,BLU,2023,29
KIA   ,SPORTA,GRN,2023,13
KIA   ,SPORTA,GRY,2023,44
KIA   ,SPORTA,RED,2023,22
KIA   ,SPORTA,WHI,2023,73
KIA   ,SPORTG,GRY,2023,1
KIA   ,SPORTG,WHI,2023,1
KIA   ,STINGE,BLK,2023,16
KIA   ,STINGE,BLU,2023,7
KIA   ,STINGE,GRY,2023,38
KIA   ,STINGE,RED,2023,5
KIA   ,STINGE,SIL,2023,1
KIA   ,STINGE,WHI,2023,17
KIA   ,STONIC,BLK,2023,29
KIA   ,STONIC,BLU,2023,37
KIA   ,STONIC,GRY,2022,1
KIA   ,STONIC,GRY,2023,40
KIA   ,STONIC,RED,2023,27
KIA   ,STONIC,SIL,2023,11
KIA   ,STONIC,WHI,2023,84
KIA   ,STONIC,YLW,2023,8
KIA   ,WAGON ,SIL,2023,1
KIA   ,YB STO,BLK,2023,1
KIA   ,YB STO,GRY,2023,1
KIOTI ,      ,OGE,2023,2
KIOTI ,HX 130,OGE,2023,1
KIOTI ,HX1400,OGE,2022,1
KIOTI ,PX1052,OGE,2022,1
KIOTI ,PX1052,OGE,2023,1
KIOTI ,PX1153,OGE,2023,1
KIOTI ,RX6030,OGE,2023,2
KIOTI ,RX8030,OGE,2023,4
KOBELC,SK55RX,GRN,2023,1
KOBELC,SK85MS,BLU,2022,1
KOBELC,SK85MS,BLU,2023,1
KOMATS,      ,YLW,2022,1
KOMATS,CD5555,YLW,2023,1
KOMATS,GD655 ,YLW,2023,1
KOMATS,GD6557,YLW,2023,1
KOMATS,PC78UU,YLW,2023,1
KRAMER,KT407 ,GRY,2022,1
KTM   ,2T04A ,OGE,2023,1
KTM   ,450EXC,OGE,2022,1
KTM   ,EC300 ,RED,2023,1
KTM   ,EXCF  ,OGE,2023,1
KUBOTA,      ,OGE,2023,2
KUBOTA,5VL75 ,OGE,2023,1
KUBOTA,B3150S,OGE,2022,1
KUBOTA,HVX900,OGE,2023,1
KUBOTA,KX0184,OGE,2023,2
KUBOTA,L4600 ,OGE,2023,1
KUBOTA,L4600H,OGE,2023,1
KUBOTA,L5740 ,OGE,2023,2
KUBOTA,L5740D,RED,2023,1
KUBOTA,M108DC,OGE,2022,2
KUBOTA,M110GX,OGE,2022,1
KUBOTA,M11OG ,OGE,2022,1
KUBOTA,M11OGX,OGE,2023,1
KUBOTA,M135GX,OGE,2023,1
KUBOTA,M5    ,OGE,2023,1
KUBOTA,M5101 ,OGE,2023,1
KUBOTA,M6040D,OGE,2022,1
KUBOTA,M70405,OGE,2023,1
KUBOTA,M7040D,OGE,2023,1
KUBOTA,M7040S,OGE,2022,4
KUBOTA,M7040S,OGE,2023,1
KUBOTA,M7132 ,OGE,2023,1
