CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
ALLIS ,      ,OGE,1977,1
ARCTIC,      ,RED,2022,1
AUDI  ,      ,GLD,2009,1
AUDI  ,      ,GRY,2012,1
AUDI  ,      ,BLK,2013,1
AUSTIN,      ,RED,1964,1
AVANT ,      ,GRN,2022,1
B M W ,      ,GRN,1984,1
B M W ,      ,BLU,1995,1
B M W ,      ,BLK,2012,2
B M W ,      ,GRY,2012,3
B M W ,      ,SIL,2012,1
B M W ,      ,WHI,2012,4
B M W ,      ,GRY,2014,1
B M W ,      ,GRY,2015,1
B M W ,      ,WHI,2015,2
B M W ,      ,BLU,2016,1
B M W ,      ,GLD,2016,1
B M W ,      ,WHI,2016,1
CAD   ,      ,GLD,1982,1
CAN AM,      ,BLK,2016,1
CATPLR,      ,YLW,1999,1
CFMOTO,      ,BLU,2023,1
CHEV  ,      ,YLW,1953,1
CHEV  ,      ,SIL,1967,1
CHEV  ,      ,WHI,1980,1
CHEV  ,      ,RED,2018,1
CHRYS ,      ,GRN,1970,1
CHRYS ,      ,RED,1971,1
CHRYS ,      ,RED,1977,1
D BRN ,      ,WHI,1977,1
DAF   ,      ,WHI,2007,1
DATSUN,      ,WHI,1982,1
DATSUN,      ,BLU,1983,1
DEUTZ ,      ,GRN,1980,1
DEUTZ ,      ,GRN,1981,1
DODGE ,      ,WHI,1974,1
FERRAR,      ,RED,2020,2
FIAT  ,      ,OGE,1979,1
FIAT  ,      ,BRN,1985,1
FORD  ,      ,OGE,1930,1
FORD  ,      ,YLW,1934,1
FORD  ,      ,BLU,1966,1
FORD  ,      ,WHI,1967,1
FORD  ,      ,WHI,1971,1
FORD  ,      ,BLU,1974,1
FORD  ,      ,BLU,1977,1
FORD  ,      ,BLU,1979,1
FORD  ,      ,BLU,1983,1
FORD  ,      ,RED,1983,1
FORD  ,      ,WHI,1988,1
FORD  ,      ,BLU,1994,1
FORD  ,      ,GRN,2000,1
FORD  ,      ,SIL,2005,2
FORD  ,      ,RED,2006,2
FORD  ,      ,SIL,2006,1
FORD  ,      ,BLU,2007,2
FORD  ,      ,GLD,2007,1
FORD  ,      ,GRN,2007,1
FORD  ,      ,SIL,2007,2
FORD  ,      ,BLK,2008,1
FORD  ,      ,SIL,2008,1
FORD  ,      ,BLU,2009,1
FORD  ,      ,GRN,2009,1
FORD  ,      ,SIL,2009,1
FORD  ,      ,BLK,2010,1
FORD  ,      ,BLU,2010,1
FORD  ,      ,GRY,2010,2
FORD  ,      ,RED,2010,1
FORD  ,      ,SIL,2010,1
FORD  ,      ,WHI,2010,1
FORD  ,      ,BLK,2011,1
FORD  ,      ,RED,2011,1
FORD  ,      ,WHI,2011,1
FORD  ,      ,YLW,2011,1
FORD  ,      ,BLU,2012,1
FORD  ,      ,SIL,2012,1
FORD  ,      ,WHI,2012,1
FORD  ,      ,BRN,2013,1
FORD  ,      ,GRY,2013,1
FORD  ,      ,WHI,2013,1
FORD  ,      ,SIL,2014,1
FORD  ,      ,WHI,2014,2
FORD  ,      ,RED,2017,1
G WALL,      ,RED,2009,1
G WALL,      ,SIL,2011,1
G WALL,      ,WHI,2011,1
GMC   ,      ,YLW,1988,2
GMC   ,      ,YLW,2023,3
H DAV ,      ,BLK,2018,1
HAVAL ,      ,BLU,2021,1
HIGER ,      ,WHI,2013,1
HINO  ,      ,RED,1987,1
HINO  ,      ,WHI,2014,1
HOLDEN,      ,RED,1954,1
HOLDEN,      ,MRN,1956,1
HOLDEN,      ,GRN,1959,1
HOLDEN,      ,BLU,1964,1
HOLDEN,      ,FWN,1969,1
HOLDEN,      ,SIL,1969,1
HOLDEN,      ,BLU,1970,1
HOLDEN,      ,BRN,1971,1
HOLDEN,      ,BLU,1972,1
HOLDEN,      ,GRN,1974,1
HOLDEN,      ,PUR,1976,1
HOLDEN,      ,BRN,1978,1
HOLDEN,      ,RED,1978,1
HOLDEN,      ,YLW,1978,1
HOLDEN,      ,RED,1984,1
HOLDEN,      ,WHI,1985,1
HOLDEN,      ,RED,2001,1
HOLDEN,      ,WHI,2005,2
HOLDEN,      ,WHI,2009,2
HOLDEN,      ,RED,2010,1
HOLDEN,      ,WHI,2013,1
HONDA ,      ,RED,1980,1
HONDA ,      ,RED,1988,1
HONDA ,      ,BLK,2009,1
HONDA ,      ,BLU,2017,2
HONDA ,      ,RED,2021,1
HYNDAI,      ,RED,1997,1
HYNDAI,      ,SIL,2005,1
HYNDAI,      ,SIL,2007,1
HYNDAI,      ,WHI,2009,3
HYNDAI,      ,BLK,2010,2
HYNDAI,      ,BLU,2010,1
HYNDAI,      ,RED,2010,4
HYNDAI,      ,SIL,2010,1
HYNDAI,      ,WHI,2010,1
HYNDAI,      ,SIL,2011,2
HYNDAI,      ,WHI,2011,2
HYNDAI,      ,BLK,2012,1
HYNDAI,      ,WHI,2012,1
HYNDAI,      ,OGE,2013,1
HYNDAI,      ,RED,2013,1
HYNDAI,      ,SIL,2013,1
HYNDAI,      ,WHI,2013,2
HYNDAI,      ,GRY,2014,2
HYNDAI,      ,RED,2014,1
HYNDAI,      ,RED,2015,1
HYNDAI,      ,BLK,2018,1
INTERN,      ,RED,1973,2
INTERN,      ,RED,1976,1
INTERN,      ,WHI,1979,1
ISUZU ,      ,WHI,1981,1
ISUZU ,      ,WHI,1988,1
ISUZU ,      ,WHI,2010,1
ISUZU ,      ,WHI,2015,1
ISUZU ,      ,WHI,2020,1
ISUZU ,      ,RED,2023,1
IVECO ,      ,WHI,2010,2
IVECO ,      ,WHI,2012,1
IVECO ,      ,WHI,2023,1
J DEER,      ,GRN,1976,1
J DEER,      ,GRN,2013,1
J DEER,      ,GRN,2022,1
JEEP  ,      ,SIL,2009,1
JEEP  ,      ,BLK,2010,1
JEEP  ,      ,GRN,2010,1
JEEP  ,      ,BLK,2013,1
JEEP  ,      ,GRY,2013,2
JEEP  ,      ,SIL,2013,1
JEEP  ,      ,WHI,2013,1
JEEP  ,      ,GRY,2014,2
JEEP  ,      ,RED,2014,1
JEEP  ,      ,WHI,2014,1
KAWASA,      ,RED,1985,1
KIA   ,      ,WHI,2006,2
KIA   ,      ,SIL,2010,2
KIA   ,      ,GRY,2015,2
KIA   ,      ,SIL,2016,1
KIA   ,      ,WHI,2016,1
KIOTI ,      ,OGE,2023,1
KUBOTA,      ,OGE,2017,1
KUBOTA,      ,OGE,2022,2
KUBOTA,      ,OGE,2023,1
KYMCO ,      ,RED,2014,1
KYMCO ,      ,BLU,2023,1
L ROV ,      ,RED,1966,1
L ROV ,      ,YLW,1978,1
L ROV ,      ,GRN,2023,1
LEXUS ,      ,GLD,2013,1
LEXUS ,      ,SIL,2014,1
LEXUS ,      ,WHI,2014,1
LEXUS ,      ,SIL,2016,1
LEY   ,      ,BLU,1978,1
M G   ,      ,RED,1969,1
MASS F,      ,RED,1980,2
MASS F,      ,RED,1989,1
MAZDA ,      ,YLW,1985,1
MAZDA ,      ,FWN,1999,1
MAZDA ,      ,SIL,2000,1
MAZDA ,      ,GLD,2005,1
MC INT,      ,RED,1971,1
MERC B,      ,RED,1971,1
MERC B,      ,BLU,1975,1
MERC B,      ,RED,1975,1
MERC B,      ,YLW,1976,1
MERC B,      ,BLU,1981,1
MERC B,      ,CRM,1982,1
MERC B,      ,SIL,1982,1
MERC B,      ,GRN,1983,1
MERC B,      ,BRN,1984,2
MERC B,      ,SIL,2008,1
MERC B,      ,WHI,2012,1
MERC B,      ,GRY,2014,1
MERC B,      ,BLK,2017,1
MITSUB,      ,GRN,1986,1
MITSUB,      ,WHI,1988,1
MITSUB,      ,WHI,2011,1
MITSUB,      ,RED,2012,2
MITSUB,      ,BLU,2013,1
MITSUB,      ,RED,2014,1
MITSUB,      ,WHI,2014,3
MITSUB,      ,SIL,2015,1
MITSUB,      ,WHI,2016,2
N HOLL,      ,BLU,2020,2
N HOLL,      ,BLU,2023,2
NISSAN,      ,WHI,1985,1
NISSAN,      ,RED,1988,1
NISSAN,      ,RED,1994,1
NISSAN,      ,WHI,1997,1
NISSAN,      ,BLK,2002,2
NISSAN,      ,SIL,2005,1
NISSAN,      ,GRY,2007,2
NISSAN,      ,SIL,2007,1
NISSAN,      ,WHI,2011,1
NISSAN,      ,WHI,2018,1
PEUG  ,      ,WHI,2003,1
POLARI,      ,BRZ,2023,1
PORSCH,      ,GRY,1986,1
ROLLS ,      ,MRN,1929,1
SAAB  ,      ,GRY,2005,1
SCANIA,      ,WHI,2016,1
SHIBAU,      ,RED,1983,1
SSANGY,      ,SIL,2005,1
SUBARU,      ,BLU,1985,1
SUBARU,      ,SIL,2005,1
SUBARU,      ,WHI,2007,2
SUBARU,      ,SIL,2008,1
SUBARU,      ,WHI,2008,1
SUBARU,      ,GRY,2010,1
SUBARU,      ,SIL,2011,2
SUBARU,      ,GRY,2012,1
SUNB  ,      ,BLU,1964,1
SUZUKI,      ,BLU,1900,1
SUZUKI,      ,YLW,2001,2
SUZUKI,      ,SIL,2007,1
SUZUKI,      ,GRY,2010,1
SUZUKI,      ,WHI,2010,1
SUZUKI,      ,SIL,2011,1
SUZUKI,      ,GRY,2018,1
TADANO,      ,WHI,1998,1
TERBER,      ,WHI,2023,1
TOYOTA,      ,WHI,1974,1
TOYOTA,      ,WHI,1975,1
TOYOTA,      ,FWN,1982,2
TOYOTA,      ,WHI,1982,1
TOYOTA,      ,WHI,1983,1
TOYOTA,      ,FWN,1984,1
TOYOTA,      ,BRN,1985,1
TOYOTA,      ,GRY,1986,1
TOYOTA,      ,RED,1986,1
TOYOTA,      ,WHI,1986,3
TOYOTA,      ,FWN,1987,2
TOYOTA,      ,WHI,1987,1
TOYOTA,      ,RED,1988,1
TOYOTA,      ,WHI,1988,2
TOYOTA,      ,WHI,1989,1
TOYOTA,      ,GRN,1990,1
TOYOTA,      ,WHI,2000,2
TOYOTA,      ,BLK,2001,1
TOYOTA,      ,WHI,2001,2
TOYOTA,      ,WHI,2002,1
TOYOTA,      ,BLU,2006,1
TOYOTA,      ,BLK,2007,1
TOYOTA,      ,SIL,2007,1
TOYOTA,      ,WHI,2008,1
TOYOTA,      ,GRY,2009,1
TOYOTA,      ,SIL,2009,2
TOYOTA,      ,BLK,2010,4
TOYOTA,      ,GRY,2010,1
TOYOTA,      ,SIL,2010,2
TOYOTA,      ,WHI,2010,1
TOYOTA,      ,BLK,2011,3
TOYOTA,      ,BLU,2011,1
TOYOTA,      ,GRY,2011,2
TOYOTA,      ,SIL,2011,1
TOYOTA,      ,WHI,2011,1
TOYOTA,      ,BLK,2012,2
TOYOTA,      ,BLU,2012,1
TOYOTA,      ,GRY,2012,2
TOYOTA,      ,SIL,2012,1
TOYOTA,      ,WHI,2012,2
TOYOTA,      ,BLK,2013,1
TOYOTA,      ,BLU,2013,2
TOYOTA,      ,GRN,2013,1
TOYOTA,      ,GRY,2013,2
TOYOTA,      ,OGE,2013,1
TOYOTA,      ,RED,2013,2
TOYOTA,      ,SIL,2013,4
TOYOTA,      ,WHI,2013,3
TOYOTA,      ,BLU,2014,1
TOYOTA,      ,BRN,2014,1
TOYOTA,      ,GRY,2014,2
TOYOTA,      ,RED,2014,5
TOYOTA,      ,SIL,2014,4
TOYOTA,      ,WHI,2014,6
TOYOTA,      ,BLK,2015,1
TOYOTA,      ,BLU,2015,2
TOYOTA,      ,BRN,2015,1
TOYOTA,      ,GRY,2015,2
TOYOTA,      ,RED,2015,3
TOYOTA,      ,SIL,2015,6
TOYOTA,      ,WHI,2015,6
TOYOTA,      ,BLU,2016,1
TOYOTA,      ,RED,2016,1
TOYOTA,      ,SIL,2017,1
TOYOTA,      ,PNK,2022,1
TOYOTA,      ,PUR,2022,1
TOYOTA,      ,WHI,2022,1
TOYOTA,      ,BLK,2023,1
TRIUM ,      ,RED,1929,1
VERSAT,      ,RED,2018,1
VICTA ,      ,YLW,2011,1
VOLKS ,      ,BLU,1959,1
VOLKS ,      ,GRN,1975,2
VOLKS ,      ,GRN,1976,1
VOLKS ,      ,WHI,1976,1
VOLKS ,      ,RED,2005,2
VOLKS ,      ,BLK,2015,1
VOLVO ,      ,GRN,1984,1
VOLVO ,      ,SIL,1987,1
VOLVO ,      ,SIL,1998,1
VOLVO ,      ,WHI,2014,1
VOLVO ,      ,RED,2016,1
VOLVO ,      ,WHI,2016,1
WIRTGN,      ,WHI,2022,1
ZETOR ,      ,RED,1985,1
PORSCH, ACA14,BLU,2019,1
MERC B, LA250,GRY,2016,1
HYNDAI,\USCON,RED,2019,3
HONDA ,0     ,WHI,2003,1
FERRAR,00005 ,RED,1996,2
HYNDAI,00038 ,WHI,1998,1
TOYOTA,00192 ,WHI,1995,1
TOYOTA,00737 ,GRN,1993,1
TOYOTA,00737 ,BLU,1998,1
JAGUAR,00CAR ,GRN,1978,1
NISSAN,00CAR ,MRN,1992,1
F LINE,00MOVE,WHI,2016,1
VOLVO ,00PLAN,YLW,2023,1
MACK  ,00RIGI,BLU,1987,1
TOYOTA,01019 ,BLU,1996,1
TOYOTA,026FD3,RED,1997,1
K T M ,03/200,OGE,2008,1
MERC B,040593,BLU,2000,1
H DAV ,05/10 ,BLK,2010,1
EBUSCO,0500  ,WHI,2023,1
MERC B,0500LE,WHI,2023,1
MERC B,0500R ,WHI,2015,1
MERC B,0500RF,WHI,2023,1
MERC B,0500RS,WHI,2023,4
HONDA ,06 1.3,GRY,2006,1
FORD  ,07/201,GRN,2012,1
B M W ,1 SERI,BLK,2021,1
B M W ,1 SERI,BLU,2023,1
B M W ,1 SERI,GRY,2023,1
HYNDAI,1-30  ,RED,2017,1
HINO  ,10-24 ,WHI,2009,1
KASBHR,100   ,RED,2023,1
MORRIS,1000  ,CRM,1958,1
CFMOTO,1000EP,BLK,2023,1
POLARI,1000PM,BLU,2023,1
TESLA ,100XB ,RED,2018,1
K T M ,1090AD,WHI,2017,1
KTM   ,1090AD,WHI,2017,1
DUCATI,1098  ,RED,2008,1
L ROV ,110   ,GRN,1988,2
LIEBHR,1100/2,BLU,2005,1
KUBOTA,1100D ,OGE,2023,1
L BOSS,1100D ,OGE,2023,1
LANBOS,1100D ,OGE,2023,1
MERC B,112 EV,SIL,2023,1
CATPLR,112F  ,YLW,1963,1
MERC B,113   ,WHI,2012,1
SCANIA,113M  ,WHI,1996,1
MERC B,115CDI,SIL,2005,1
DEUTZ ,115GS ,GRN,2022,1
DEUTZ ,115GS ,GRN,2023,1
B M W ,116   ,RED,2008,1
B M W ,116   ,OGE,2013,1
MERC B,116 VI,WHI,2023,1
B M W ,116I  ,BLU,2011,1
B M W ,116I  ,GRY,2011,1
B M W ,116I  ,WHI,2011,2
B M W ,116I  ,BLU,2012,1
B M W ,116I  ,RED,2012,1
B M W ,116I  ,SIL,2012,1
B M W ,116I  ,WHI,2012,3
B M W ,116I  ,BLK,2013,5
B M W ,116I  ,RED,2013,1
B M W ,116I  ,WHI,2013,1
B M W ,116I  ,BLK,2014,2
B M W ,116I  ,WHI,2015,1
MERC B,117   ,GRY,2013,1
MERC B,117   ,SIL,2013,1
MERC B,11713 ,RED,2015,1
MERC B,11713 ,RED,2016,1
MERC B,11713 ,BLK,2017,1
B M W ,118   ,BLU,2005,1
B M W ,118   ,SIL,2005,1
B M W ,118   ,BLK,2009,2
B M W ,118   ,SIL,2010,1
B M W ,118   ,WHI,2012,3
B M W ,118   ,WHI,2018,1
B M W ,118   ,BLK,2019,1
B M W ,118 I ,WHI,2015,1
B M W ,118D  ,WHI,2010,1
B M W ,118D  ,GRY,2011,1
B M W ,118D  ,SIL,2011,1
B M W ,118D  ,SIL,2012,1
B M W ,118D  ,WHI,2012,1
B M W ,118D  ,RED,2013,1
B M W ,118D  ,WHI,2013,1
B M W ,118D  ,GRY,2014,1
B M W ,118D  ,SIL,2015,1
B M W ,118D  ,WHI,2015,2
B M W ,118D  ,BLU,2016,2
B M W ,118I  ,BRN,2005,1
B M W ,118I  ,GLD,2005,1
B M W ,118I  ,GRY,2005,1
B M W ,118I  ,BLK,2006,1
B M W ,118I  ,BLU,2006,1
B M W ,118I  ,WHI,2007,1
B M W ,118I  ,GRN,2008,1
B M W ,118I  ,RED,2008,2
B M W ,118I  ,SIL,2008,1
B M W ,118I  ,BLK,2009,1
B M W ,118I  ,BLK,2010,1
B M W ,118I  ,GRY,2010,1
B M W ,118I  ,BLK,2011,1
B M W ,118I  ,GRY,2011,2
B M W ,118I  ,WHI,2011,3
B M W ,118I  ,GRY,2012,1
B M W ,118I  ,WHI,2012,3
B M W ,118I  ,GRY,2013,1
B M W ,118I  ,BLU,2014,1
B M W ,118I  ,SIL,2014,1
B M W ,118I  ,BLK,2015,1
B M W ,118I  ,GRY,2015,2
B M W ,118I  ,RED,2015,1
B M W ,118I  ,WHI,2017,1
B M W ,118I  ,BLK,2019,1
B M W ,118I  ,WHI,2019,2
B M W ,118I  ,BLK,2020,2
B M W ,118I  ,BLU,2020,1
B M W ,118I  ,GRY,2020,3
B M W ,118I  ,WHI,2020,1
B M W ,118I  ,BLK,2021,1
B M W ,118I  ,WHI,2021,2
B M W ,118I  ,BLU,2022,1
B M W ,118I  ,GRY,2022,1
B M W ,118I  ,WHI,2022,1
B M W ,118I  ,BLK,2023,20
B M W ,118I  ,BLU,2023,11
B M W ,118I  ,GRY,2023,26
B M W ,118I  ,RED,2023,3
B M W ,118I  ,WHI,2023,10
K T M ,1190  ,WHI,2011,1
K T M ,1190AD,OGE,2013,2
K T M ,1190R ,WHI,2015,1
DUCATI,1198S ,RED,2010,1
DUCATI,1199 S,RED,2013,1
B M W ,120   ,RED,2005,1
B M W ,120   ,GRY,2007,2
B M W ,120   ,BLU,2008,4
B M W ,120   ,SIL,2008,1
B M W ,120   ,WHI,2009,1
B M W ,120   ,BLK,2015,3
HYNDAI,120   ,WHI,2014,2
RAM   ,1200 L,GRY,2023,1
B M W ,120D  ,SIL,2006,2
B M W ,120D  ,SIL,2007,1
B M W ,120I  ,BLK,2005,3
B M W ,120I  ,BLU,2005,2
B M W ,120I  ,GRY,2005,2
B M W ,120I  ,SIL,2005,2
B M W ,120I  ,SIL,2006,3
B M W ,120I  ,BLK,2007,1
B M W ,120I  ,GRY,2007,5
B M W ,120I  ,SIL,2007,1
B M W ,120I  ,BLK,2008,3
B M W ,120I  ,GRY,2008,3
B M W ,120I  ,SIL,2008,2
B M W ,120I  ,SIL,2009,2
B M W ,120I  ,BLK,2010,4
B M W ,120I  ,WHI,2010,4
B M W ,120I  ,BLK,2011,1
B M W ,120I  ,BLK,2013,1
B M W ,120I  ,RED,2013,1
B M W ,120I  ,WHI,2013,1
B M W ,120I  ,BLU,2015,1
B M W ,120I  ,GRY,2015,1
B M W ,120I  ,SIL,2015,1
B M W ,120I  ,BLK,2019,1
B M W ,120I C,BLK,2013,1
B M W ,120I C,WHI,2013,1
MAZDA ,121   ,SIL,1976,1
MAZDA ,121   ,BLU,1991,1
MAZDA ,121   ,GRN,1996,1
MAZDA ,121   ,WHI,1996,1
MAZDA ,121   ,GRN,1997,1
MAZDA ,121   ,WHI,1997,1
MAZDA ,121   ,BLU,1998,1
MAZDA ,121   ,MRN,1998,1
MAZDA ,121   ,RED,2000,1
MAZDA ,121   ,SIL,2000,1
MAZDA ,121   ,WHI,2000,1
MAZDA ,121   ,MRN,2001,1
MAZDA ,121   ,SIL,2001,1
MAZDA ,121   ,BLU,2002,1
MAZDA ,121G96,BLU,1999,1
MAZDA ,121G96,PNK,1999,1
VOLVO ,122S  ,GRN,1969,1
B M W ,123   ,GRY,2010,1
B M W ,123D  ,GRY,2009,2
B M W ,123D  ,WHI,2010,1
B M W ,123D C,BLU,2009,1
ABARTH,124 SP,BLU,2017,2
B M W ,125   ,SIL,2008,1
B M W ,125   ,BLK,2009,1
B M W ,125   ,GRY,2010,1
B M W ,125   ,GRY,2019,1
SHERCO,125 2S,BLU,1900,1
PISTA ,125 4T,WHI,2021,1
HONDA ,125F  ,RED,1900,1
B M W ,125I  ,BLK,2008,1
B M W ,125I  ,BLK,2009,2
B M W ,125I  ,BLK,2010,1
B M W ,125I  ,SIL,2011,1
B M W ,125I  ,WHI,2011,2
B M W ,125I  ,BLK,2014,1
B M W ,125I  ,RED,2014,2
B M W ,125I  ,BLK,2015,1
B M W ,125I  ,SIL,2015,1
B M W ,125I  ,WHI,2015,1
B M W ,125I  ,BLK,2016,1
B M W ,125I  ,GRY,2016,1
B M W ,125I  ,OGE,2016,1
B M W ,125I  ,WHI,2016,3
B M W ,125I  ,BLK,2017,1
B M W ,125I  ,GRY,2017,1
B M W ,125I  ,WHI,2017,1
B M W ,125I  ,BLU,2018,1
B M W ,125I  ,GRY,2018,1
B M W ,125I  ,WHI,2018,4
B M W ,125I  ,BLK,2019,2
B M W ,125I  ,WHI,2019,2
B M W ,125I C,BLK,2013,1
K T M ,125SX ,OGE,1900,1
B M W ,128I  ,RED,2021,1
B M W ,128TI ,WHI,2021,1
B M W ,128TI ,RED,2022,1
B M W ,128TI ,WHI,2022,1
B M W ,128TI ,BLK,2023,4
B M W ,128TI ,BLU,2023,1
B M W ,128TI ,GRY,2023,7
B M W ,128TI ,RED,2023,1
B M W ,128TI ,WHI,2023,1
K T M ,1290 A,OGE,2022,1
K T M ,1290 S,OGE,2020,1
K T M ,1290 S,OGE,2022,1
K T M ,1290 S,WHI,2022,1
K T M ,1290AD,WHI,2015,2
K T M ,1290AD,OGE,2019,1
KTM   ,1290AD,OGE,2021,1
K T M ,1290SU,OGE,2017,1
KTM   ,129S  ,BLK,2021,1
CATPLR,12H   ,YLW,2000,1
CATPLR,12H   ,YLW,2004,1
CATPLR,12M   ,YLW,2008,1
CATPLR,12M   ,YLW,2011,1
HYNDAI,130   ,RED,2014,1
HYNDAI,130   ,BLK,2020,1
HYNDAI,130   ,WHI,2021,1
HYNDAI,130   ,WHI,2023,3
B M W ,130I  ,BLU,2006,1
B M W ,130I  ,BLK,2008,1
B M W ,135   ,BLK,2012,3
FERG  ,135   ,RED,1968,1
B M W ,135I  ,GRY,2009,1
B M W ,135I  ,BLU,2014,1
B M W ,135I C,BLK,2009,1
B M W ,135I C,BLK,2010,1
CATPLR,14 JOY,YLW,2023,1
B M W ,14 M50,BLU,2023,1
CATPLR,140   ,YLW,2023,4
HINO  ,140K  ,WHI,1989,1
CATPLR,140M3 ,YLW,2015,1
HINO  ,1426  ,WHI,2019,1
TM    ,144EN ,BLU,2022,1
INTERN,1460  ,RED,1984,1
ALFA R,147   ,SIL,2004,1
ALFA R,147   ,BLK,2005,3
ALFA R,147   ,RED,2007,1
ALFA R,147   ,GRY,2008,1
ALFA R,147   ,RED,2008,2
ALFA R,147   ,BLK,2010,1
CATPLR,150   ,YLW,1900,1
CATPLR,150   ,YLW,2022,2
DEUTZ ,150   ,RED,1990,1
K T M ,150 EX,OGE,2022,1
DODGE ,1500  ,BLK,2021,1
DODGE ,1500  ,WHI,2021,2
RAM   ,1500  ,GRY,2019,1
RAM   ,1500  ,RED,2019,4
RAM   ,1500  ,SIL,2019,1
RAM   ,1500  ,WHI,2019,1
RAM   ,1500  ,BLK,2020,1
RAM   ,1500  ,BLU,2020,1
RAM   ,1500  ,WHI,2020,2
RAM   ,1500  ,BLK,2021,1
RAM   ,1500  ,BLU,2021,2
RAM   ,1500  ,GRY,2021,2
RAM   ,1500  ,RED,2021,1
RAM   ,1500  ,WHI,2021,3
RAM   ,1500  ,BLK,2022,3
RAM   ,1500  ,GRY,2022,1
RAM   ,1500  ,WHI,2022,4
RAM   ,1500  ,BLK,2023,28
RAM   ,1500  ,BLU,2023,3
RAM   ,1500  ,GRY,2023,7
RAM   ,1500  ,RED,2023,5
RAM   ,1500  ,SIL,2023,4
RAM   ,1500  ,WHI,2023,17
RAM   ,1500 C,BLU,2023,1
RAM   ,1500 D,BLU,2022,1
RAM   ,1500 D,SIL,2022,1
RAM   ,1500 D,BLK,2023,1
RAM   ,1500 D,RED,2023,1
RAM   ,1500 D,WHI,2023,2
RAM   ,1500 E,GRY,2020,1
RAM   ,1500 E,WHI,2020,3
RAM   ,1500 E,BLK,2021,1
RAM   ,1500 E,BLK,2022,2
RAM   ,1500 E,BLU,2022,1
RAM   ,1500 E,GRY,2022,1
RAM   ,1500 E,WHI,2022,4
RAM   ,1500 E,BLK,2023,26
RAM   ,1500 E,BLU,2023,3
RAM   ,1500 E,GRY,2023,15
RAM   ,1500 E,WHI,2023,24
DODGE ,1500 L,BLK,2021,1
RAM   ,1500 L,SIL,2018,1
RAM   ,1500 L,GRY,2019,1
RAM   ,1500 L,SIL,2019,3
RAM   ,1500 L,WHI,2019,3
RAM   ,1500 L,BLK,2020,2
RAM   ,1500 L,WHI,2020,4
RAM   ,1500 L,BLK,2021,1
RAM   ,1500 L,SIL,2021,1
RAM   ,1500 L,WHI,2021,1
RAM   ,1500 L,BLK,2022,6
RAM   ,1500 L,SIL,2022,3
RAM   ,1500 L,WHI,2022,2
RAM   ,1500 L,BLK,2023,46
RAM   ,1500 L,BLU,2023,1
RAM   ,1500 L,GRY,2023,16
RAM   ,1500 L,RED,2023,4
RAM   ,1500 L,SIL,2023,14
RAM   ,1500 L,WHI,2023,11
RAM   ,1500 N,BLK,2022,1
RAM   ,1500 N,OGE,2022,2
RAM   ,1500 N,SIL,2022,3
RAM   ,1500 T,RED,2022,1
RAM   ,1500 T,BLU,2023,1
RAM   ,1500 T,GRY,2023,2
RAM   ,1500 T,RED,2023,1
RAM   ,1500 W,BLU,2021,1
RAM   ,1500 W,BLK,2023,9
RAM   ,1500 W,BLU,2023,2
RAM   ,1500 W,GRY,2023,3
RAM   ,1500 W,WHI,2023,4
RAM   ,1500CR,BLK,2020,1
DODGE ,1500EX,WHI,2021,1
RAM   ,1500EX,GRY,2020,1
RAM   ,1500LA,WHI,2019,1
RAM   ,1500LA,BLK,2022,1
RAM   ,1500LI,WHI,2023,1
K T M ,150EXC,OGE,1900,1
K T M ,150EXC,OGE,2019,1
K T M ,150EXC,OGE,2022,1
CFMOTO,150NK ,SIL,2018,1
CFMOTO,150NK ,BLK,2020,1
CFMOTO,150NK ,BLK,2022,4
CFMOTO,150NK ,BLU,2022,2
K T M ,150SX ,OGE,2012,1
K T M ,150TPI,OGE,2020,1
K T M ,150XCW,OGE,2017,1
RAM   ,15400 ,GRY,2023,1
ALFA R,156   ,RED,1999,1
ALFA R,156   ,SIL,2002,1
ALFA R,156   ,GRY,2003,1
ALFA R,156   ,RED,2003,1
ALFA R,156   ,RED,2004,1
ALFA R,156   ,BLK,2006,1
MERC B,156   ,GRY,2016,2
ALFA R,15699B,BLK,2000,1
ALFA R,156JTS,GRY,2004,1
J DEER,1570  ,GRN,2021,1
J DEER,1570  ,GRN,2022,1
ALFA R,159   ,BLK,2006,1
ALFA R,159   ,SIL,2006,1
ALFA R,159   ,BLK,2007,2
ALFA R,159   ,RED,2007,2
ALFA R,159   ,GRY,2008,1
ALFA R,159   ,SIL,2008,1
ALFA R,159   ,GRY,2009,2
ALFA R,159   ,RED,2009,2
ALFA R,159   ,SIL,2009,1
ALFA R,159   ,GRY,2011,1
ALFA R,159   ,WHI,2013,1
MERC B,1629  ,WHI,2012,1
MERC B,16303A,BLK,2003,1
MERC B,166   ,WHI,2016,1
MERC B,16614 ,GRY,2016,1
MERC B,16719 ,GRY,2020,1
MERC B,16720 ,BLK,2020,1
FORD  ,16727 ,GRY,2007,1
MERC B,16804A,BLK,2004,1
CASE  ,1688  ,RED,1993,1
MERC B,1728  ,YLW,2005,1
MERC B,17612 ,WHI,2015,1
DIECI ,178   ,YLW,2007,1
B M W ,180067,GRY,2010,1
MERC B,180E  ,MRN,1993,1
DAEWOO,180WV ,OGE,2003,1
M A N ,18370 ,WHI,1998,1
FORD  ,18733 ,WHI,2006,1
